722	750	304	-1
489	971	356	0
918	775	397	0
784	308	581	0
659	924	593	1
285	240	787	1
92	416	823	1
303	555	920	1
74	124	1301	0
110	224	1512	-1
982	0	1840	1
959	101	2123	1
886	677	2185	0
184	237	2263	1
174	339	2381	1
130	796	2462	1
665	501	3232	-1
720	722	3249	1
805	43	3320	0
323	30	3347	1
256	521	3493	1
245	170	3567	1
97	792	3964	-1
763	74	4030	-1
400	415	4040	-1
566	387	4514	0
452	757	4596	0
932	86	4767	0
19	254	4817	0
728	229	4992	-1
669	782	5011	1
705	631	5144	0
153	552	5382	0
25	920	5611	-1
366	83	5892	-1
601	258	6083	1
870	333	6401	1
84	665	6706	-1
86	946	6945	0
329	466	6976	0
835	929	7062	0
708	674	7145	1
67	612	7224	0
795	872	7232	0
443	60	7343	1
8	203	8519	0
979	378	8526	0
435	838	8548	1
671	411	8579	-1
145	935	9155	0
725	958	9211	1
908	974	9596	-1
239	678	9743	0
547	872	9781	-1
301	615	9844	1
594	802	9908	-1
243	162	9993	1
406	606	10347	-1
304	211	10623	1
309	618	10665	1
186	682	10728	1
164	427	11123	0
158	74	11196	0
776	753	11376	0
76	18	11511	1
198	955	11679	-1
164	843	11797	-1
4	704	11822	1
62	716	11825	-1
722	4	11955	-1
501	963	12030	-1
481	915	12056	1
689	923	12215	-1
793	413	12354	1
703	146	12521	0
730	118	12577	-1
763	776	12755	-1
566	143	13263	-1
154	757	13266	0
595	985	13272	1
594	156	13352	1
133	292	13438	0
575	243	13554	1
129	278	13627	1
607	105	13824	1
432	795	13845	0
231	304	13983	1
509	161	14125	1
407	330	14449	0
60	452	14649	0
538	409	14666	-1
685	848	14741	-1
168	252	14879	0
250	930	15182	1
916	684	15328	0
729	191	15400	0
469	713	15513	1
622	692	15704	0
202	844	15740	1
727	849	15787	-1
961	289	16154	1
337	9	16360	0
708	472	16532	-1
403	796	16554	1
847	377	16673	0
938	893	16781	0
826	651	16926	-1
682	17	17026	1
99	550	17054	1
935	732	17227	-1
450	647	17374	0
246	103	17653	-1
604	710	17809	1
98	511	17953	1
613	612	18125	0
62	239	18272	1
619	966	18292	-1
514	966	18571	1
253	338	18580	-1
616	939	18670	-1
492	331	19608	0
766	322	19697	1
422	780	19786	0
472	247	19916	0
20	654	20060	0
858	452	20097	1
536	391	20249	1
596	310	20345	-1
39	728	20498	0
66	441	20515	1
184	93	20577	0
763	669	20656	-1
431	618	20758	-1
662	876	20783	-1
30	989	20794	-1
618	695	20840	-1
11	675	21112	-1
95	249	21242	1
534	261	21489	0
638	322	21502	1
50	743	21506	0
584	569	21593	0
26	491	21627	-1
533	853	21635	1
754	676	21751	1
915	129	22509	1
529	164	22562	0
565	145	22731	-1
934	753	22906	-1
843	366	22977	0
534	391	23133	0
690	93	23181	-1
583	301	23259	1
491	66	23338	-1
205	642	23363	0
546	551	24020	0
461	218	24234	0
244	542	24294	0
606	100	24350	-1
299	947	24372	0
543	698	24409	0
233	273	24414	-1
420	282	24495	1
80	806	24930	0
383	118	25090	1
714	285	25831	1
243	804	25874	1
785	874	26249	0
722	150	26266	-1
243	885	26494	0
77	132	26704	0
890	753	26836	0
521	805	26856	1
228	198	26883	1
161	464	26941	-1
969	955	26947	1
301	261	26989	-1
937	360	27141	1
111	957	27176	-1
973	202	27413	-1
609	207	27422	-1
933	174	27666	1
878	273	27714	-1
309	540	27803	-1
178	634	27828	0
648	348	27847	-1
626	208	27916	1
568	155	27922	-1
640	87	27932	0
5	606	28125	-1
864	308	28155	-1
840	871	28159	1
671	613	28630	-1
814	137	28677	-1
292	293	28694	0
327	550	28909	1
796	806	29350	-1
549	758	29428	-1
748	707	29585	1
57	952	29592	0
185	418	29682	1
139	880	29813	-1
870	252	30155	-1
654	599	30167	1
492	633	30254	1
290	207	30745	-1
765	179	30759	1
691	346	30937	1
518	761	30959	-1
744	956	31011	0
732	631	31133	0
815	750	31168	0
346	966	31326	-1
57	574	32751	1
582	986	32792	-1
181	515	32857	0
630	248	33113	-1
988	229	33153	0
997	478	33282	-1
500	570	33328	-1
5	738	33370	-1
75	92	33499	-1
916	840	33630	-1
988	848	33639	0
364	242	33698	-1
732	193	33715	0
31	687	33806	-1
521	620	33814	1
744	449	33863	0
925	528	34138	1
157	804	34195	0
972	874	34239	0
438	89	34251	0
304	329	34325	1
15	609	34836	1
825	966	34939	-1
200	89	35018	-1
655	124	35174	0
716	944	35500	1
751	599	35548	-1
900	838	35562	0
109	30	35604	1
169	968	35692	-1
232	603	35735	1
480	948	36072	1
205	248	36141	0
818	866	36253	1
684	335	37417	0
372	781	37518	-1
893	668	37684	0
294	703	37732	1
919	666	37860	1
647	428	38400	0
593	599	38439	1
760	814	38474	1
655	475	38675	-1
171	695	38737	0
752	938	38793	-1
307	373	38882	-1
757	700	38940	0
693	43	38966	1
794	409	39187	-1
103	955	39325	-1
614	438	39671	1
994	164	39810	0
778	813	39932	-1
540	708	39994	-1
724	683	40333	-1
896	763	40514	1
653	256	40551	1
359	71	40637	-1
208	500	40746	1
392	772	41217	-1
913	211	41335	1
736	949	41587	-1
372	861	41652	-1
719	316	41822	-1
239	321	41931	1
32	567	42267	0
666	258	42279	1
275	129	42310	-1
728	108	42438	-1
902	119	42476	0
203	544	42596	1
134	767	42649	-1
126	423	42791	-1
293	332	42818	0
881	146	42975	0
314	347	43022	-1
524	733	43124	-1
21	608	43147	-1
970	641	43161	0
151	275	43231	-1
45	637	43275	-1
756	505	43430	0
964	369	43500	1
293	908	43660	1
233	925	43761	-1
450	385	43841	0
36	766	43913	-1
995	19	43983	1
804	108	44166	-1
206	136	44333	1
112	246	44395	1
948	120	44717	0
228	451	44813	-1
564	697	45013	-1
33	766	45255	0
25	890	45321	0
657	702	45359	0
380	736	45380	1
442	288	45498	1
161	610	45674	0
113	34	45939	-1
690	817	46512	1
736	902	46639	0
860	826	46680	1
381	243	47026	1
289	361	47150	-1
358	554	47526	-1
196	971	47540	0
789	255	48058	0
276	640	48068	0
274	979	48133	1
626	442	48163	-1
196	788	48174	-1
248	418	48230	-1
863	111	49304	1
445	108	49355	1
999	329	49722	-1
753	674	49746	-1
140	884	49812	1
273	710	50072	-1
67	647	50088	1
97	799	50186	-1
257	131	50212	-1
169	435	50217	0
5	32	50298	1
963	999	50307	-1
661	86	50388	-1
669	915	50423	0
785	194	50578	0
488	15	50590	-1
463	553	50899	1
159	188	50919	1
451	35	51271	-1
932	857	51311	1
990	444	51384	1
461	664	52298	0
316	631	52306	-1
274	466	52329	-1
256	117	52458	1
817	726	52642	-1
496	72	52706	-1
392	487	52997	-1
753	409	53019	1
591	308	53051	1
236	25	53078	-1
509	535	53305	0
421	510	53322	-1
340	62	53517	0
610	262	53701	0
281	891	53749	1
312	667	53811	1
682	411	53826	-1
376	207	53893	0
926	992	53978	-1
630	783	54365	1
830	89	54446	-1
683	964	54448	0
966	405	54627	0
917	866	54640	0
305	194	54643	-1
112	436	54645	-1
421	885	54788	-1
311	623	54916	0
533	905	55007	-1
870	139	55280	-1
507	111	55308	-1
386	10	55336	-1
126	667	55467	-1
803	769	55505	1
700	864	56696	1
87	214	56744	1
541	425	57277	1
591	386	57527	1
556	519	57585	1
845	456	57634	1
90	260	57684	-1
518	306	58273	1
895	925	58315	1
834	876	58588	-1
492	404	58930	-1
80	755	59374	-1
588	867	59462	-1
674	893	59507	0
1	137	59574	0
979	431	59655	-1
628	255	59666	0
719	555	59735	0
198	170	59956	0
935	35	60013	1
638	709	60042	0
982	376	60126	1
228	835	60317	0
962	245	60949	-1
443	800	60992	-1
469	425	61035	0
995	700	61103	-1
161	911	61112	0
644	214	61199	-1
533	627	61383	0
847	391	61424	1
293	220	61627	0
499	584	61675	-1
243	824	61890	0
263	113	61962	1
833	883	62753	0
330	256	63433	1
237	783	63466	0
222	214	63507	1
651	150	63639	-1
966	922	63652	1
960	754	63954	-1
654	876	63959	-1
650	835	64217	0
294	739	64359	-1
989	963	64434	0
116	369	64940	-1
883	902	64987	1
888	849	65111	1
880	256	65197	-1
322	613	65360	1
801	563	65363	0
284	565	65369	1
833	189	65486	0
651	810	65634	0
932	395	65974	1
346	750	65977	1
542	751	66480	-1
878	295	66793	1
52	116	66813	0
465	640	66906	1
424	264	67212	-1
431	359	67294	0
204	307	67655	1
51	943	67740	0
988	778	67846	1
812	275	67852	0
788	20	68009	1
46	836	68268	1
293	496	68294	0
414	35	68612	-1
397	549	68741	0
690	322	68902	1
859	651	68931	1
64	429	69019	-1
473	619	69223	1
553	271	70089	0
493	255	70152	1
710	487	70256	-1
400	335	70369	-1
456	468	70400	1
541	338	70549	0
575	38	70602	-1
949	576	70728	0
775	474	70765	1
803	554	70767	-1
933	229	70786	-1
763	303	70914	0
